locus_tag	gene_name	start_site	end_site	gene_length
b2216	rcsD	2313488	2316160	2673
b2217	rcsB	2316177	2316827	651
b2218	rcsC	2317027	2319876	2850
b2219	atoS	2320043	2321869	1827
b2220	atoC	2321866	2323251	1386
b2221	atoD	2323447	2324109	663
b2222	atoA	2324109	2324759	651
b2223	atoE	2324756	2326078	1323
b2224	atoB	2326109	2327293	1185
b2225	yfaP	2327367	2328143	777
b2226	yfaQ	2328148	2329797	1650
b4500	yfaS	2329798	2334402	4605
b2229	yfaT	2334336	2334959	624
b2230	yfaA	2334956	2336644	1689
b2231	gyrA	2336793	2339420	2628
b2232	ubiG	2339567	2340289	723
b2233	yfaL	2340417	2344169	3753
b4605	ypaB	2344594	2344737	144
b2234	nrdA	2344865	2347150	2286
b4779	yoaM	2347350	2347385	36
b2235	nrdB	2347384	2348514	1131
b2236	yfaE	2348514	2348768	255
b2237	inaA	2348822	2349472	651
b2238	yfaH	2349687	2349893	207
b2239	glpQ	2349935	2351011	1077
b2240	glpT	2351016	2352374	1359
b2241	glpA	2352647	2354275	1629
b2242	glpB	2354265	2355524	1260
b2243	glpC	2355521	2356711	1191
b2244	rpnE	2356904	2357803	900
b4543	ypaA	2357816	2358001	186
b2245	yfaU	2358042	2358845	804
b2246	yfaV	2358863	2360152	1290
b2247	rhmD	2360209	2361414	1206
b2248	yfaX	2361429	2362211	783
b2249	yfaY	2362431	2363633	1203
b2250	yfaZ	2363733	2364275	543
b2251	nudI	2364554	2364979	426
b2252	ais	2365018	2365620	603
b2253	arnB	2365910	2367067	1158
b2254	arnC	2367071	2368039	969
b2255	arnA	2368039	2370021	1983
b2256	arnD	2370018	2370908	891
b2257	arnT	2370908	2372560	1653
b4544	arnE	2372557	2372892	336
b2258	arnF	2372892	2373278	387
b2259	pmrD	2373272	2373538	267
b2260	menE	2373648	2375003	1356
b2261	menC	2375000	2375962	963
b2262	menB	2375962	2376819	858
b2263	menH	2376834	2377592	759
b2264	menD	2377589	2379259	1671
b2265	menF	2379348	2380643	1296
b2266	elaB	2380722	2381027	306
b2267	elaA	2381082	2381543	462
b2268	rbn	2381608	2382525	918
b2269	elaD	2382713	2383924	1212
b2270	yfbK	2383995	2385722	1728
b2271	yfbL	2385860	2386831	972
b2272	yfbM	2386934	2387437	504
b2273	yfbN	2387710	2388426	717
b2274	yfbO	2388635	2389057	423
b2275	yfbP	2389116	2389964	849
b2276	nuoN	2390048	2391505	1458
b2277	nuoM	2391512	2393041	1530
b2278	nuoL	2393205	2395046	1842
b2279	nuoK	2395043	2395345	303
b2280	nuoJ	2395342	2395896	555
b2281	nuoI	2395908	2396450	543
b2282	nuoH	2396465	2397442	978
b2283	nuoG	2397439	2400165	2727
b2284	nuoF	2400218	2401555	1338
b2285	nuoE	2401552	2402052	501
b2286	nuoC	2402055	2403845	1791
b2287	nuoB	2403951	2404613	663
b2288	nuoA	2404629	2405072	444
b2289	lrhA	2405703	2406641	939
b2290	alaA	2407561	2408778	1218
b2291	yfbR	2408862	2409461	600
b2292	yfbS	2409520	2411352	1833
b2293	hxpA	2411439	2412089	651
b2294	yfbU	2412100	2412594	495
b2295	yfbV	2412677	2413132	456
b2296	ackA	2413470	2414672	1203
b2297	pta	2414747	2416891	2145
b2298	yfcC	2417081	2418601	1521
b2299	yfcD	2418634	2419176	543
b2300	yfcE	2419234	2419788	555
b2301	yfcF	2419841	2420485	645
b2302	yfcG	2420621	2421268	648
b2303	folX	2421325	2421687	363
b2304	yfcH	2421708	2422601	894
b2305	rpnB	2422649	2423539	891
b2306	hisP	2423736	2424509	774
b2307	hisM	2424517	2425233	717
b2308	hisQ	2425230	2425916	687
b2309	hisJ	2426006	2426788	783
b2310	argT	2427009	2427791	783
b2311	ubiX	2428057	2428626	570
b2312	purF	2428721	2430238	1518
b2313	cvpA	2430275	2430763	489
b2314	dedD	2431022	2431684	663
b2315	folC	2431674	2432942	1269
b2316	accD	2433012	2433926	915
b2317	dedA	2434082	2434741	660
b2318	truA	2434824	2435636	813
b2319	usg	2435636	2436649	1014
b2320	pdxB	2436715	2437851	1137
b2321	flk	2437950	2438945	996
b2322	yfcJ	2438942	2440120	1179
b2323	fabB	2440385	2441605	1221
b2324	mnmC	2441764	2443770	2007
b2325	yfcL	2443891	2444169	279
b2326	epmC	2444203	2444751	549
b2327	yfcA	2444751	2445560	810
b2328	mepA	2445560	2446384	825
b2329	aroC	2446388	2447473	1086
b2330	prmB	2447508	2448440	933
b2331	smrB	2448606	2449157	552
b2332	yfcO	2449228	2450049	822
b2333	yfcP	2450051	2450590	540
b2334	yfcQ	2450587	2451075	489
b2335	yfcR	2451072	2451584	513
b2336	yfcS	2451584	2452336	753
b4661	yfcU	2452356	2455001	2646
b2339	yfcV	2455083	2455646	564
b2340	sixA	2456327	2456812	486
b2341	fadJ	2457015	2459159	2145
b2342	fadI	2459159	2460469	1311
b2343	yfcZ	2460650	2460934	285
b2344	fadL	2461306	2462646	1341
b2345	yfdF	2463012	2464070	1059
b2346	mlaA	2464252	2465007	756
b2347	yfdC	2465301	2466233	933
b2348	argW	2466309	2466383	75
b2349	intS	2466545	2467702	1158
b2350	yfdG	2467855	2468217	363
b2351	yfdH	2468214	2469134	921
b2352	yfdI	2469131	2470462	1332
b4780	yodE	2470497	2470643	147
b2353	tfaS	2470803	2471105	303
b2354	yfdK	2471077	2471517	441
b2355	yfdL	2471544	2472062	519
b2356	yfdM	2472112	2472387	276
b2357	yfdN	2472387	2472881	495
b2358	yfdO	2472878	2473246	369
b2359	yfdP	2473604	2473966	363
b2360	yfdQ	2474032	2474856	825
b2361	yfdR	2474984	2475520	537
b2362	yfdS	2475511	2475873	363
b2363	yfdT	2475873	2476178	306
b4545	ypdJ	2476094	2476234	141
b4501	torI	2476310	2476510	201
b4643	pawZ	2476584	2476598	15
b2364	dsdC	2476694	2477629	936
b2365	dsdX	2477847	2479184	1338
b2366	dsdA	2479202	2480530	1329
b2367	emrY	2480638	2482176	1539
b2368	emrK	2482176	2483339	1164
b4781	evgL	2483729	2483758	30
b2369	evgA	2483755	2484369	615
b2370	evgS	2484374	2487967	3594
b2371	yfdE	2488023	2489168	1146
b2372	yfdV	2489242	2490186	945
b2373	oxc	2490256	2491950	1695
b2374	frc	2492004	2493254	1251
b2375	yfdX	2493767	2494402	636
b2376	ypdI	2494698	2494973	276
b2377	yfdY	2495050	2495292	243
b2378	lpxP	2495645	2496565	921
b4680	ypdK	2496921	2496992	72
b2379	alaC	2497057	2498295	1239
b2380	pyrS	2498671	2500368	1698
b2381	pyrR	2500383	2501117	735
b2382	ypdC	2501130	2501987	858
b2383	fryA	2501990	2504485	2496
b2384	ypdE	2504510	2505547	1038
b2385	ypdF	2505547	2506632	1086
b2386	fryC	2506647	2507894	1248
b2387	fryB	2507916	2508242	327
b2388	glk	2508461	2509426	966
b2389	yfeO	2509630	2510886	1257
b2390	ypeC	2511001	2511327	327
b2392	mntH	2511468	2512706	1239
b4819	ypeD	2512687	2512776	90
b2393	nupC	2513042	2514244	1203
b2394	insL3	2514331	2515443	1113
b2395	pdeA	2515643	2517832	2190
b2396	alaX	2518041	2518116	76
b2397	alaW	2518156	2518231	76
b2398	yfeC	2518467	2518811	345
b2399	yfeD	2518813	2519205	393
b2400	gltX	2519257	2520672	1416
b2401	valU	2520931	2521006	76
b2402	valX	2521051	2521126	76
b2403	valY	2521173	2521248	76
b2404	lysV	2521253	2521328	76
b2405	xapR	2521593	2522477	885
b2406	xapB	2522729	2523985	1257
b2407	xapA	2524045	2524878	834
b2408	yfeN	2525127	2525891	765
b2409	yfeR	2525930	2526856	927
b2410	yfeH	2526946	2527944	999
b4546	ypeB	2527941	2528159	219
b2411	ligA	2528161	2530176	2016
b2412	zipA	2530247	2531233	987
b2413	cysZ	2531463	2532224	762
b2414	cysK	2532409	2533380	972
b2415	ptsH	2533764	2534021	258
b2416	ptsI	2534066	2535793	1728
b2417	crr	2535834	2536343	510
b2418	pdxK	2536386	2537237	852
b2419	yfeK	2537342	2537716	375
b2420	yfeS	2537749	2538483	735
b2421	cysM	2538672	2539583	912
b2422	cysA	2539717	2540814	1098
b2423	cysW	2540804	2541679	876
b2424	cysU	2541679	2542512	834
b2425	cysP	2542512	2543528	1017
b2426	ucpA	2543832	2544623	792
b2427	murR	2544752	2545609	858
b2428	murQ	2545773	2546669	897
b2429	murP	2546673	2548097	1425
b2430	yfeW	2548102	2549406	1305
b2431	yfeX	2549646	2550545	900
b2432	yfeY	2550641	2551216	576
b2433	yfeZ	2551277	2551726	450
b2434	ypeA	2551713	2552138	426
b2435	amiA	2552352	2553221	870
b2436	hemF	2553225	2554124	900
b2437	eutR	2554130	2555182	1053
b2438	eutK	2555228	2555728	501
b2439	eutL	2555741	2556400	660
b2440	eutC	2556410	2557297	888
b2441	eutB	2557318	2558679	1362
b2442	intZ	2558858	2560066	1209
b2443	yffL	2560257	2560898	642
b2444	yffM	2561368	2561613	246
b2445	yffN	2561625	2561993	369
b2446	yffO	2562111	2562527	417
b2447	yffP	2562524	2563117	594
b2448	yffQ	2563592	2563969	378
b2449	yffR	2563980	2564372	393
b2450	yffS	2564523	2565332	810
b2451	eutA	2565481	2566884	1404
b2452	eutH	2566881	2568107	1227
b2453	eutG	2568324	2569511	1188
b2454	eutJ	2569501	2570337	837
b2455	eutE	2570348	2571751	1404
b2456	eutN	2571763	2572050	288
b2457	eutM	2572157	2572450	294
b2458	eutD	2572489	2573505	1017
b2459	eutT	2573502	2574305	804
b2460	eutQ	2574302	2575003	702
b2461	eutP	2574978	2575457	480
b2462	eutS	2575470	2575805	336
b2463	maeB	2576098	2578377	2280
b2464	talA	2578666	2579616	951
b2465	tktB	2579636	2581639	2004
b2466	ypfG	2581734	2582777	1044
b2467	nudK	2582903	2583478	576
b2468	aegA	2583546	2585525	1980
b2469	narQ	2585731	2587431	1701
b2470	acrD	2587595	2590708	3114
b4606	ypfM	2590807	2590866	60
b2471	yffB	2591247	2591603	357
b2472	dapE	2591607	2592734	1128
b4547	ypfN	2592762	2592962	201
b2473	ypfH	2593072	2593770	699
b2474	tmcA	2593844	2595859	2016
b2475	ypfJ	2595874	2596737	864
b2476	purC	2596905	2597618	714
b2477	bamC	2597831	2598865	1035
b2478	dapA	2598882	2599760	879
b2479	gcvR	2599906	2600478	573
b2480	bcp	2600478	2600948	471
b2481	hyfA	2601201	2601818	618
b2482	hyfB	2601818	2603836	2019
b2483	hyfC	2603847	2604794	948
b2484	hyfD	2604811	2606250	1440
b2485	hyfE	2606262	2606912	651
b2486	hyfF	2606917	2608497	1581
b2487	hyfG	2608487	2610154	1668
b2488	hyfH	2610164	2610709	546
b2489	hyfI	2610706	2611464	759
b2490	hyfJ	2611457	2611870	414
b2491	hyfR	2611900	2613912	2013
b2492	focB	2613934	2614782	849
b2493	yfgO	2614820	2615881	1062
b2494	bepA	2616094	2617557	1464
b2495	yfgD	2617578	2617937	360
b2496	hda	2618075	2618776	702
b2497	uraA	2618871	2620160	1290
b2498	upp	2620246	2620872	627
b2499	purM	2621197	2622234	1038
b2500	purN	2622234	2622872	639
b2501	ppk	2623044	2625110	2067
b2502	ppx	2625115	2626656	1542
b2503	pdeF	2626695	2628938	2244
b2504	yfgG	2629290	2629481	192
b2505	yfgH	2629792	2630310	519
b2506	yfgI	2630326	2630865	540
b2507	guaA	2630958	2632535	1578
b2508	guaB	2632604	2634070	1467
b2509	xseA	2634232	2635602	1371
b2510	yfgJ	2635599	2635814	216
b2511	der	2635884	2637356	1473
b2512	bamB	2637474	2638652	1179
b2513	yfgM	2638663	2639283	621
b2514	hisS	2639301	2640575	1275
b4761	sroE	2640595	2640686	92
b2515	ispG	2640686	2641804	1119
b2516	rodZ	2641831	2642844	1014
b2517	rlmN	2643129	2644283	1155
b2518	ndk	2644433	2644864	432
b2519	pbpC	2645013	2647325	2313
b2520	yfhM	2647326	2652287	4962
b2521	sseA	2652494	2653339	846
b4811	timR	2653356	2653455	100
b4440	ryfA	2653855	2654158	304
b4812	timP	2654001	2654126	126
b2522	sseB	2654157	2654933	777
b2523	pepB	2655075	2656358	1284
b2524	iscX	2656536	2656736	201
b2525	fdx	2656748	2657083	336
b2526	hscA	2657085	2658935	1851
b2527	hscB	2658952	2659467	516
b2528	iscA	2659563	2659886	324
b2529	iscU	2659903	2660289	387
b2530	iscS	2660317	2661531	1215
b2531	iscR	2661643	2662131	489
b2532	trmJ	2662583	2663323	741
b2533	suhB	2663442	2664245	804
b2534	yfhR	2664390	2665244	855
b2535	csiE	2665435	2666715	1281
b2536	hcaT	2666707	2667846	1140
b2537	hcaR	2668006	2668896	891
b4706	iroK	2668006	2668071	66
b2538	hcaE	2669032	2670393	1362
b2539	hcaF	2670390	2670908	519
b2540	hcaC	2670908	2671228	321
b2541	hcaB	2671225	2672037	813
b2542	hcaD	2672047	2673249	1203
b2543	yphA	2673346	2673768	423
b2544	yphB	2673816	2674688	873
b2545	yphC	2674700	2675761	1062
b2546	yphD	2675827	2676825	999
b2547	yphE	2676850	2678361	1512
b2548	yphF	2678384	2679367	984
b2549	yphG	2679464	2682745	3282
b2550	yphH	2682863	2684056	1194
b2551	glyA	2684254	2685507	1254
b2552	hmp	2685835	2687025	1191
b2553	glnB	2687070	2687408	339
b2554	glrR	2687469	2688803	1335
b2555	qseG	2688793	2689506	714
b2556	glrK	2689671	2691098	1428
b4441	glmY	2691157	2691340	184
b2557	purL	2691656	2695543	3888
b2558	mltF	2695801	2697357	1557
b2559	tadA	2697354	2697857	504
b2560	pgpC	2697915	2698550	636
b2561	yfhH	2698759	2699607	849
b2562	yfhL	2699663	2699923	261
b4687	shoB	2700117	2700197	81
b4608	ohsC	2700520	2700598	79
b2563	acpS	2700618	2700998	381
b2564	pdxJ	2700998	2701729	732
b2565	recO	2701741	2702469	729
b2566	era	2702481	2703386	906
b2567	rnc	2703383	2704063	681
b2568	lepB	2704335	2705309	975
b2569	lepA	2705325	2707124	1800
b2570	rseC	2707322	2707801	480
b2571	rseB	2707798	2708754	957
b2572	rseA	2708754	2709404	651
b2573	rpoE	2709437	2710012	576
b4725	rseD	2710009	2710164	156
b2574	nadB	2710420	2712042	1623
b2575	yfiC	2712027	2712764	738
b2576	srmB	2712896	2714230	1335
b2577	yfiE	2714439	2715320	882
b2578	eamB	2715423	2716010	588
b2579	grcA	2716066	2716449	384
b2580	ung	2716754	2717443	690
b2581	yfiF	2717491	2718528	1038
b2582	trxC	2718735	2719154	420
b2583	tapT	2719223	2719921	699
b2584	patZ	2719953	2722613	2661
b4782	pssL	2722702	2722743	42
b2585	pssA	2722727	2724082	1356
b2586	yfiM	2724128	2724451	324
b2587	kgtP	2724448	2725746	1299
b4783	yfiS	2725925	2725987	63
b2588	rrfG	2726069	2726188	120
b2589	rrlG	2726281	2729184	2904
b2590	gltW	2729369	2729444	76
b2591	rrsG	2729616	2731157	1542
b2592	clpB	2731600	2734173	2574
b4609	ryfD	2734153	2734295	143
b2593	yfiH	2734303	2735034	732
b2594	rluD	2735031	2736011	981
b2595	bamD	2736146	2736883	738
b2597	raiA	2737154	2737495	342
b4805	raiZ	2737381	2737542	162
b2598	pheL	2737599	2737646	48
b2599	pheA	2737745	2738905	1161
b2600	tyrA	2738948	2740069	1122
b2601	aroF	2740080	2741150	1071
b2602	yfiL	2741360	2741725	366
b2603	yfiR	2741875	2742393	519
b2604	dgcN	2742383	2743609	1227
b2605	yfiB	2743625	2744107	483
b2606	rplS	2744183	2744530	348
b2607	trmD	2744572	2745339	768
b2608	rimM	2745370	2745918	549
b2609	rpsP	2745937	2746185	249
b2610	ffh	2746434	2747795	1362
b2611	ypjD	2747962	2748753	792
b4461	yfjD	2748774	2750060	1287
b2614	grpE	2750115	2750708	594
b2615	nadK	2750831	2751709	879
b2616	recN	2751795	2753456	1662
b2617	bamE	2753605	2753946	342
b2618	yfjF	2754008	2754298	291
b2619	ratA	2754288	2754764	477
b2620	smpB	2754896	2755378	483
b2621	ssrA	2755593	2755955	363
b2622	intA	2756159	2757400	1242
b2623	yfjH	2757644	2758600	957
b2624	alpA	2758644	2758856	213
b2625	yfjI	2758985	2760394	1410
b2626	yfjJ	2760547	2761173	627
b2627	abpB	2761351	2763540	2190
b2628	abpA	2763537	2765153	1617
b2629	yfjM	2765513	2765776	264
b2630	rnlA	2765918	2766991	1074
b2631	rnlB	2766984	2767355	372
b2632	yfjP	2767710	2768573	864
b2633	yfjQ	2768665	2769486	822
b2634	yfjR	2769703	2770404	702
b2635	ypjK	2770445	2770681	237
b2636	yfjS	2770681	2771124	444
b2637	yfjT	2771148	2771615	468
b2638	yfjU	2771840	2772154	315
b2641	yfjV	2772167	2773182	1016
b2642	yfjW	2773318	2775021	1704
b4644	ypjI	2775545	2775816	272
b2643	yfjX	2775919	2776377	459
b2644	yfjY	2776386	2776868	483
b4548	ypjJ	2776877	2777077	201
b2645	yfjZ	2777115	2777432	318
b2646	ypjF	2777453	2777782	330
b4645	psaA	2777972	2777985	14
b2647	ypjA	2778146	2782726	4581
b2648	pinH	2783065	2783304	240
b2649	ypjB	2783638	2784429	792
b2650	ypjC	2784529	2785011	483
b2652	ileY	2785762	2785837	76
b4462	ygaQ	2786397	2788649	2253
b2659	glaH	2788985	2789962	978
b2660	lhgD	2789982	2791250	1269
b2661	gabD	2791273	2792721	1449
b2662	gabT	2792735	2794015	1281
b2663	gabP	2794253	2795653	1401
b2664	glaR	2795674	2796336	663
b2665	kbp	2796337	2796786	450
b2666	yqaE	2796870	2797028	159
b2667	ygaV	2797211	2797510	300
b2668	ygaP	2797520	2798044	525
b2669	stpA	2798091	2798495	405
b2670	alaE	2799164	2799613	450
b2671	ygaC	2799650	2799994	345
b2672	ygaM	2800146	2800475	330
b2673	nrdH	2800723	2800968	246
b2674	nrdI	2800965	2801375	411
b2675	nrdE	2801348	2803492	2145
b2676	nrdF	2803502	2804461	960
b2677	proV	2804815	2806017	1203
b2678	proW	2806010	2807074	1065
b2679	proX	2807132	2808124	993
b2681	ygaY	2808316	2809493	1178
b2682	ygaZ	2809617	2810354	738
b2683	ygaH	2810344	2810679	336
b2684	mprA	2810770	2811300	531
b2685	emrA	2811427	2812599	1173
b2686	emrB	2812616	2814154	1539
b2687	luxS	2814218	2814733	516
b4442	micA	2814802	2814874	73
b2688	gshA	2814883	2816439	1557
b2689	yqaA	2816512	2816940	429
b2690	yqaB	2816937	2817503	567
b2691	argQ	2817784	2817860	77
b2692	argZ	2818059	2818135	77
b2693	argY	2818198	2818274	77
b2694	argV	2818473	2818549	77
b2695	serV	2818553	2818645	93
b2696	csrA	2818961	2819146	186
b2697	alaS	2819381	2822011	2631
b2698	recX	2822139	2822639	501
b2699	recA	2822708	2823769	1062
b2700	pncC	2823849	2824346	498
b2701	mltB	2824491	2825576	1086
b2702	srlA	2825832	2826395	564
b2703	srlE	2826392	2827351	960
b2704	srlB	2827362	2827733	372
b2705	srlD	2827737	2828516	780
b2706	gutM	2828621	2828980	360
b2707	srlR	2829047	2829820	774
b2708	gutQ	2829813	2830778	966
b2709	norR	2830775	2832289	1515
b2710	norV	2832476	2833915	1440
b2711	norW	2833912	2835045	1134
b2712	hypF	2835173	2837425	2253
b2713	hydN	2837578	2838105	528
b2714	ascG	2838254	2839264	1011
b2715	ascF	2839524	2840981	1458
b2716	ascB	2840990	2842414	1425
b2717	hycI	2842573	2843043	471
b2718	hycH	2843036	2843446	411
b2719	hycG	2843443	2844210	768
b2720	hycF	2844210	2844752	543
b2721	hycE	2844762	2846471	1710
b2722	hycD	2846489	2847412	924
b2723	hycC	2847415	2849241	1827
b2724	hycB	2849238	2849849	612
b2725	hycA	2849974	2850435	462
b2726	hypA	2850647	2850997	351
b2727	hypB	2851001	2851873	873
b2728	hypC	2851864	2852136	273
b2729	hypD	2852136	2853257	1122
b2730	hypE	2853254	2854264	1011
b2731	fhlA	2854338	2856416	2079
b2732	ygbA	2856453	2856806	354
b2733	mutS	2857093	2859654	2562
b2734	pphB	2859760	2860416	657
b2735	ygbI	2860467	2861234	768
b2736	ygbJ	2861430	2862338	909
b2737	ygbK	2862335	2863501	1167
b2738	ygbL	2863593	2864231	639
b2739	ygbM	2864236	2865012	777
b2740	ygbN	2865101	2866465	1365
b2741	rpoS	2866559	2867551	993
b2742	nlpD	2867614	2868753	1140
b2743	pcm	2868893	2869519	627
b2744	umpG	2869513	2870274	762
b2745	truD	2870255	2871304	1050
b2746	ispF	2871301	2871780	480
b2747	ispD	2871780	2872490	711
b2748	ftsB	2872509	2872820	312
b2749	ygbE	2873014	2873337	324
b2750	cysC	2873387	2873992	606
b2751	cysN	2873992	2875419	1428
b2752	cysD	2875421	2876329	909
b2753	iap	2876581	2877618	1038
b2754	cas2	2878569	2878853	285
b2755	cas1	2878855	2879772	918
b2756	casE	2879788	2880387	600
b2757	casD	2880374	2881048	675
b2758	casC	2881051	2882142	1092
b2759	casB	2882155	2882637	483
b2760	casA	2882630	2884138	1509
b2761	cas3	2884553	2887219	2667
b4701	sokX	2887353	2887411	59
b2762	cysH	2887578	2888312	735
b2763	cysI	2888387	2890099	1713
b2764	cysJ	2890099	2891898	1800
b2765	queD	2892214	2892579	366
b2766	ygcN	2892657	2893928	1272
b2767	ygcO	2893919	2894179	261
b2768	ygcP	2894196	2894771	576
b2769	ygcQ	2894919	2895779	861
b2770	ygcR	2895776	2896555	780
b2771	ygcS	2896533	2897870	1338
b4463	ygcU	2897964	2899418	1455
b2774	ygcW	2899488	2900273	786
b2775	yqcE	2900592	2901869	1278
b2776	ygcE	2901896	2903374	1479
b2777	queE	2904747	2905418	672
b4682	yqcG	2905557	2905697	141
b2778	ygcG	2905711	2906583	873
b2779	eno	2906643	2907941	1299
b2780	pyrG	2908029	2909666	1638
b2781	mazG	2909894	2910685	792
b2782	mazF	2910756	2911091	336
b2783	mazE	2911091	2911339	249
b2784	relA	2911417	2913651	2235
b2785	rlmD	2913699	2915000	1302
b2786	barA	2915057	2917813	2757
b2787	gudD	2918045	2919385	1341
b2788	gudX	2919406	2920746	1341
b2789	gudP	2920748	2922100	1353
b2790	yqcA	2922535	2922984	450
b2791	truC	2923002	2923784	783
b2792	yqcC	2923784	2924113	330
b4408	csrB	2924156	2924524	369
b2793	syd	2924735	2925280	546
b2794	queF	2925348	2926196	849
b2795	ppnN	2926308	2927672	1365
b2796	sdaC	2928229	2929518	1290
b2797	sdaB	2929576	2930943	1368
b2798	ygdG	2931055	2931810	756
b2799	fucO	2931865	2933013	1149
b2800	fucA	2933041	2933688	648
b2801	fucP	2934235	2935551	1317
b2802	fucI	2935584	2937359	1776
b2803	fucK	2937468	2938886	1419
b2804	fucU	2938888	2939310	423
b2805	fucR	2939368	2940099	732
b2806	rlmM	2940143	2941243	1101
b2807	ygdD	2941236	2941631	396
b2808	gcvA	2941650	2942567	918
b4443	gcvB	2942696	2942901	206
b2809	ygdI	2942918	2943145	228
b2810	csdA	2943337	2944542	1206
b2811	csdE	2944542	2944985	444
b2812	tcdA	2945036	2945842	807
b2813	mltA	2946081	2947178	1098
b2814	metZ	2947387	2947463	77
b2815	metW	2947497	2947573	77
b2816	metV	2947607	2947683	77
b2817	amiC	2947757	2949010	1254
b2818	argA	2949242	2950573	1332
b2819	recD	2950635	2952461	1827
b2820	recB	2952461	2956003	3543
b2821	ptrA	2955996	2958884	2889
b2822	recC	2959060	2962428	3369
b2823	ppdC	2962441	2962764	324
b2824	ygdB	2962749	2963156	408
b2825	ppdB	2963153	2963716	564
b2826	ppdA	2963707	2964177	471
b2827	thyA	2964361	2965155	795
b2828	lgt	2965162	2966037	876
b2829	ptsP	2966188	2968434	2247
b2830	rppH	2968447	2968977	531
b4610	ygdT	2969330	2969476	147
b2831	mutH	2969662	2970351	690
b2832	ygdQ	2970420	2971133	714
b2833	ygdR	2971271	2971489	219
b2834	tas	2971597	2972637	1041
b2835	lplT	2972669	2973862	1194
b2836	aas	2973855	2976014	2160
b4444	omrA	2976102	2976189	88
b4445	omrB	2976304	2976385	82
b2837	galR	2976599	2977630	1032
b2838	lysA	2977637	2978899	1263
b2839	lysR	2979021	2979956	936
b2840	ygeA	2979943	2980635	693
b2841	araE	2980764	2982182	1419
b2842	kduD	2982497	2983258	762
b2843	kduI	2983288	2984124	837
b2844	yqeF	2984411	2985592	1182
b2845	yqeG	2985847	2987076	1230
b2846	yqeH	2987536	2988168	633
b2847	yqeI	2988502	2989311	810
b2848	yqeJ	2989304	2989786	483
b4683	yqeL	2989819	2989899	81
b2849	yqeK	2989935	2990360	426
b2850	ygeF	2990554	2991043	490
b2851	ygeG	2991268	2991759	492
b2852	ygeH	2992094	2993470	1377
b2853	ygeI	2993638	2993856	219
b2854	pbl	2993939	2994441	503
b2855	ygeK	2994460	2994903	444
b2856	ygeL	2994937	2995092	156
b2858	ygeN	2995314	2996020	707
b2859	ygeO	2995962	2996360	399
b2860	insD4	2996372	2997277	906
b2861	insC4	2997235	2997600	366
b2862	ygeP	2997689	2997988	300
b2863	ygeQ	2998034	2998828	795
b2864	glyU	2998984	2999057	74
b2865	actS	2999136	2999891	756
b2866	xdhA	3000345	3002603	2259
b2867	xdhB	3002614	3003492	879
b2868	xdhC	3003489	3003968	480
b2869	ygeV	3004008	3005786	1779
b2870	ygeW	3006262	3007452	1191
b2871	ygeX	3007510	3008706	1197
b2872	ygeY	3008764	3009975	1212
b2873	hyuA	3010028	3011413	1386
b2874	yqeA	3011461	3012393	933
b2875	yqeB	3012614	3014239	1626
b2876	yqeC	3014287	3015057	771
b2877	mocA	3015160	3015738	579
b2878	ygfK	3016060	3019158	3099
b2879	ssnA	3019161	3020489	1329
b2880	ygfM	3020540	3021319	780
b2881	xdhD	3021316	3024186	2871
b2882	xanQ	3024351	3025751	1401
b2883	guaD	3025766	3027085	1320
b4464	ghxQ	3027121	3028488	1368
b2886	ygfS	3028524	3029012	489
b2887	ygfT	3029012	3030931	1920
b2888	uacT	3031367	3032815	1449
b4684	yqfG	3032817	3032942	126
b4753	yqfH	3032939	3033010	72
b2889	idi	3033065	3033613	549
b2890	lysS	3033657	3035174	1518
b2891	prfB	3035184	3036282	1099
b2892	recJ	3036373	3038106	1734
b2893	dsbC	3038112	3038822	711
b2894	xerD	3038847	3039743	897
b2895	fldB	3039855	3040376	522
b2896	ygfX	3040416	3040823	408
b2897	sdhE	3040804	3041070	267
b2898	ygfZ	3041313	3042293	981
b2899	yqfA	3042489	3043148	660
b2900	yqfB	3043312	3043623	312
b2901	bglA	3043662	3045101	1440
b2902	ygfF	3045158	3045901	744
b2903	gcvP	3046168	3049041	2874
b2904	gcvH	3049160	3049549	390
b2905	gcvT	3049573	3050667	1095
b4754	yqfI	3050958	3051041	84
b2906	ubiI	3051115	3052317	1203
b2907	ubiH	3052340	3053518	1179
b2908	pepP	3053515	3054840	1326
b2909	ygfB	3054866	3055444	579
b2910	zapA	3055612	3055941	330
b2911	ssrS	3055983	3056165	183
b2912	fau	3056241	3056789	549
b4446	sibC	3056851	3056991	141
b4665	ibsC	3056890	3056949	60
b2913	serA	3057178	3058410	1233
b2914	rpiA	3058666	3059325	660
b2915	yqfE	3059381	3059611	231
b2916	argP	3059753	3060646	894
b2917	scpA	3060850	3062994	2145
b2918	argK	3062987	3063982	996
b2919	scpB	3063993	3064778	786
b2920	scpC	3064802	3066280	1479
b2921	ygfI	3066277	3067173	897
b2922	yggE	3067340	3068080	741
b2923	argO	3068173	3068808	636
b2924	mscS	3068947	3069807	861
b2925	fbaA	3070165	3071244	1080
b2926	pgk	3071459	3072622	1164
b2927	epd	3072672	3073691	1020
b2928	yggC	3073976	3074689	714
b2929	fumE	3074686	3075195	510
b2930	yggF	3075217	3076182	966
b4465	yggP	3076179	3077456	1278
b2933	cmtA	3077471	3078859	1389
b2934	cmtB	3078887	3079330	444
